"","site","treatment","transect.point","dark.light","date","ghg","device","real.time","chamber_size","chamber.expansion","ref.redox","redox","air.temp_chamber","soil.temp_thermo","air.temp.phone","salinity","status.ch4","status.co2","status.n2o","status.fan","analyzed_minutes","flag","r2.ch4","rmse.ch4","r2.co2","rmse.co2","r2.h2o_lgr","rmse.h2o_lgr","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","r2.n2o","rmse.n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o","mean.tair","se.tair","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","area.m2","volume.m3","flux.ch4.umol","p.ch4","sd.ch4","se.ch4","flux.co2.mmol","p.co2","sd.co2","se.co2","flux.h2o.mmol_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","flux.n2o.umol","p.n2o","sd.n2o","se.n2o","flux.h2o.mmol_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","flux.h2o.mmol_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4"
"279","MET","ng","5","L","19579","ch4","lgr","1691678580","0.5","90","282","-109",NA,NA,"18","30","increase","unknown","unknown","off","4","1","0.918813855255943","0.00819111637153297","0.258069718066573","9.39102082454896","0.975368346734288","123.315829995912",NA,NA,NA,NA,NA,NA,"295.044166666667","0.020133633630354","61.0728333333333","0.299199241436611","15.34625","0.00407415413111214","386.04125","0.567054847595152","96.46","0","0.1534","0.082414","760.725731905269","7.36953527972192e-133","0.0279398908916431","0.00179604421046301","-152.901582740525","2.78015806421735e-17","0.0320327639478948","0.00205914405524585","21422.4224905531","4.96569351285983e-195","0.420630189954615","0.0270391326989722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","MET","ng","5","L","19579","ch4","lgr","1691679060","0.5","90","282","-109",NA,NA,"18","30","increase","unknown","unknown","off","4","1","0.806938810174833","0.0145423590687751","0.00206946650556871","12.5238557030387","0.934259003600302","166.28985847749",NA,NA,NA,NA,NA,NA,"296.617791666667","0.00877239074134991","52.342","0.264294930562016","15.34","0","371.253043478261","0.619680663261331","96.46","0","0.1534","0.082414","815.796494238629","1.09883084391348e-87","0.0493408138733158","0.00317174764355317","15.6491682170235","0.481195775579055","0.042492227725742","0.00273150385205411","17201.0685627402","7.35150190862476e-144","0.564205361547918","0.0362684942847582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","MET","ng","4","L","19579","ch4","lgr","1691680320","0.5","90","282","186",NA,NA,"18","30","decrease","unknown","unknown","off","4","2","0.0762725818142243","0.00346216036068704","0.708088061760285","3.93527038159432","0.952003586351473","326.900875588695",NA,NA,NA,NA,NA,NA,"294.449583333333","0.0186028551357143","63.8845833333333","0.414418892908366","15.6145833333333","0.00717228882945605","355.107083333333","19.7071298294714","78.7829166666667","0.383358763727991","0.1534","0.082414","27.5115680211689","1.30594158109698e-05","0.0118332728354296","0.00076067158777844","-169.491585523096","4.1288058907161e-66","0.0134503094181779","0.00086461863624099","40261.2115680765","2.93107436389133e-160","1.11731024793267","0.0718234230002194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","MET","ng","4","L","19579","ch4","lgr","1691680800","0.5","90","282","186",NA,NA,"18","30","flat","unknown","unknown","off","4","3","0.0883420214594409","0.00232638429063716","0.561662191660118","5.96967263736947","0.974837294149242","213.923549754022",NA,NA,NA,NA,NA,NA,"295.813416666667","0.0105758190523734","54.4184166666667","0.409271323219689","15.52","0","336.210833333333","0.994270345797058","79.5870833333333","0.0465648961465627","0.1534","0.082414","19.9314476689599","2.51912922344045e-06","0.00791465942153795","0.000508773577068316","-185.983036790341","7.11748771498133e-45","0.0203095963005809","0.00130555029702745","36646.7683768395","6.42318702236436e-194","0.727795508834781","0.0467844672376534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","MET","ng","2","L","19579","n2o","licor","1691658180","0.5","90","282","-56",NA,NA,"17","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.935302564551186","0.461440560237913","0.975394021614102","173.843510131072","298.225041666667","0.0501920647902661","64.138625","0.466056530678608","14.72","0","824.350416666667","0.840400499582232","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.8342942118536","4.24317147732237e-144","0.00155719872400336","0.000100307987668968","29841.4060960195","2.79903029841124e-194","0.586660375093177","0.0377901168063067",NA,NA,NA,NA
"284","MET","ng","2","L","19579","n2o","licor","1691659380","0.5","90","282","-56",NA,NA,"17","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.913503927320479","0.445959507409447","0.987740629171172","123.472432847672","297.573333333333","0.0558241681521881","64.9003333333333","0.429188665940331","14.72","0","787.999166666667","0.663691891112511","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39.5998567500875","5.0446336776901e-129","0.00150825161268956","9.71550270593721e-05","30282.9755788395","1.93593495376522e-230","0.417588352464996","0.0268992304348133",NA,NA,NA,NA
"285","MET","pz","2","L","19579","n2o","licor","1691662980","0.5","90","282","91",NA,NA,"17","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.917611994641886","0.657503494166034","0.98828171923692","168.477147686915","295.465541666667","0.0516610981809363","70.127625","0.686074831266826","14.72","0","801.514166666667","1.87395583647351","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60.3842887796627","1.50155855778481e-131","0.00223956466732136","0.000144263042070823","42577.2665496472","8.79146076492345e-233","0.573860778776958","0.0369656223280719",NA,NA,NA,NA
"286","MET","pz","2","L","19579","n2o","licor","1691663640","0.5","90","282","91",NA,NA,"17","30","unknown","unknown","unknown","off","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.637253913931878","1.31544277177193","0.906699349529045","406.016742451096","298.18025","0.024578023443753","63.963125","0.602109230735235","14.6508333333333","0.00207789144332455","739.030833333333","36.7291699219872","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47.5426248065576","1.51927913676333e-54","0.00443982104542271","0.00028599401464429","34513.544806497","4.31110093061785e-125","1.37036875842204","0.0882732116350238",NA,NA,NA,NA
"287","MET","pz","1","L","19579","n2o","licor","1691664900","1","90","282","-337",NA,NA,"18","30","unknown","unknown","unknown","on","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.743330303720853","1.10376636750399","0.466203711122541","455.668599749003","296.6335","0.0700554497455523","63.3687916666667","0.360092942577317","15.5617391304348","0.00933885956577917","514.538260869565","61.4149022923422","96.46","0","0.1534","0.165508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-103.398386436856","1.57159328420202e-72","0.00752051079728804","0.000484438686399209","23441.3259853083","1.98306799723309e-34","3.10469744801775","0.199991143411038",NA,NA,NA,NA
"288","MET","pz","1","L","19579","n2o","licor","1691665500","1","90","282","-337",NA,NA,"18","30","unknown","unknown","unknown","on","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.712213750797739","0.90216132937839","0.885348982771587","349.290826306656","294.881","0.0210629990804964","55.8270416666667","0.327693297890384","15.52","0","489.965","61.2221489355761","96.46","0","0.1534","0.165508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78.5888175748229","1.39356151380727e-66","0.00618340645811407","0.000398308224372387","53747.9443942221","2.15852484451943e-114","2.3940364996943","0.154213447512353",NA,NA,NA,NA
"289","MET","ng","1","L","19579","n2o","licor","1691668560","0.5","90","282","207",NA,NA,"18","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.961951304148195","0.76663288597128","0.98358143931334","224.134309201437","294.638041666667","0.0321542274701224","67.0037083333333","0.543397885712083","15.2795833333333","0.00841580566696703","688.28875","42.3432771956063","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106.375218371734","1.17826294325996e-171","0.00261861111483131","0.000168679570158546","47873.1853847281","2.80797964881087e-215","0.765582332861101","0.0493154932767885",NA,NA,NA,NA
"290","MET","ng","1","L","19579","n2o","licor","1691669220","0.5","90","282","207",NA,NA,"18","30","unknown","unknown","unknown","off","4","4",NA,NA,NA,NA,NA,NA,NA,NA,"0.01313189904506","0.983134701189013","0.642980205104224","341.666866128397","296.148375","0.00728416330417167","57.846125","0.34062294991258","15.25","0","436.82625","44.0371713409782","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.11367346962824","0.075800594473242","0.00334099674562912","0.000215212519248061","12588.7134005759","2.25903239610531e-55","1.16109001792297","0.074792382889294",NA,NA,NA,NA
"291","MET","g","1","L","19579","n2o","licor","1691670900","0.5","90","282","125",NA,NA,"18","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.853076436831116","0.453591342975755","0.971236466524386","162.820723403344","293.418083333333","0.0363233863362516","60.7273333333333","0.246466800553317","18.4879166666667","0.00890731596934663","500.569583333333","52.6016250350978","54.1541666666667","0.0613552162443137","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.2873524303356","1.63648332109704e-101","0.00155578744508336","0.000100217079202166","26217.9879108363","3.54991710009697e-186","0.55846400332171","0.0359738288346015",NA,NA,NA,NA
"292","MET","g","1","L","19579","n2o","licor","1691671440","0.5","90","282","125",NA,NA,"18","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.802378172331329","0.406366860475733","0.981166668588338","86.0256184217905","294.828041666667","0.0439801486978647","62.9207083333333","0.248353089302784","18.45","0","636.546666666667","44.9912502470455","51.2054166666667","0.00803026807236298","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22.5817074016317","4.09191381344384e-86","0.00138714505197286","8.93538677007443e-05","17123.8737450819","3.71685084061163e-208","0.293650940918248","0.0189157199441328",NA,NA,NA,NA
"293","MET","g","2","L","19579","n2o","licor","1691672460","0.5","90","282","181",NA,NA,"18","30","unknown","unknown","unknown","off","4","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.732254528382889","0.42946343110105","0.979411728201827","109.77953109995","294.511416666667","0.0602908047922058","68.5280833333333","0.270161308235389","17.0754166666667","0.00898830090395806","646.22125","36.266021973066","50.4341666666667","0.0295431192279998","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19.6078151189775","2.46657539169721e-70","0.00146756192536077","9.45339738874701e-05","20903.8905612982","1.56438455579146e-203","0.375138482951169","0.024164793961095",NA,NA,NA,NA
"294","MET","g","2","L","19579","n2o","licor","1691673000","0.5","90","282","181",NA,NA,"18","30","unknown","unknown","unknown","off","4","4",NA,NA,NA,NA,NA,NA,NA,NA,"0.283274906226037","0.844788365811322","0.000478251250492422","379.87221801628","295.161757322176","0.0151967870105265","58.9917154811715","0.35591369431053","17.05","0","458.026666666667","50.2308840511531","52.2104166666667","0.0968984212765809","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-14.6302169667903","4.97019134697418e-19","0.00288044918446927","0.000185546042918675","228.899350746008","0.735534405379978","1.29523874247092","0.0834336618733723",NA,NA,NA,NA
"295","MET","g","2","L","19579","n2o","licor","1691673540","0.5","90","282","181",NA,NA,"18","30","unknown","unknown","unknown","off","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.226628972875587","0.566633724695625","0.707218283686427","174.974299153219","295.511791666667","0.0274817454257926","60.332875","0.436850376763027","17.05","0","612.175","29.0463446838454","52.45875","0.0317046635119472","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.43969113352833","4.9094798405712e-15","0.00192974527064715","0.000124305820335303","7482.37368900132","1.09337592430359e-65","0.595897864104553","0.038385155782105",NA,NA,NA,NA
"296","MET","ng","5","L","19579","n2o","licor","1691678580","0.5","90","282","-109",NA,NA,"18","30","unknown","unknown","unknown","off","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.637971711387545","0.323619942796463","0.968943972401659","66.3630944526539","295.044166666667","0.020133633630354","61.0728333333333","0.299199241436611","15.34625","0.00407415413111214","386.04125","0.567054847595152","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.8389417626715","1.1983923489936e-54","0.00110387684922686","7.1106958715995e-05","10215.3008008979","3.39246428101094e-182","0.226366406768096","0.0145815420914215",NA,NA,NA,NA
"297","MET","ng","5","L","19579","n2o","licor","1691679060","0.5","90","282","-109",NA,NA,"18","30","unknown","unknown","unknown","off","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.329482049626283","0.291367566783564","0.976068561962737","32.3927421098545","296.617791666667","0.00877239074134991","52.342","0.264294930562016","15.34","0","371.253043478261","0.619680663261331","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.59873443090335","1.6062797944617e-22","0.000988590405166727","6.3680706028443e-05","5670.76255978821","1.00988897063306e-195","0.109906378394648","0.00707969219266297",NA,NA,NA,NA
"298","MET","ng","4","L","19579","n2o","licor","1691680320","0.5","90","282","186",NA,NA,"18","30","unknown","unknown","unknown","off","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.587114031708587","0.469827900809646","0.945552726739427","181.555598520246","294.449583333333","0.0186028551357143","63.8845833333333","0.414418892908366","15.6145833333333","0.00717228882945605","355.107083333333","19.7071298294714","78.7829166666667","0.383358763727991","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15.4706731381558","8.28642379332063e-48","0.00160583249132155","0.000103440764017453","20892.4173291705","4.71507257698607e-153","0.620541859227025","0.039972615058018",NA,NA,NA,NA
"299","MET","ng","4","L","19579","n2o","licor","1691680800","0.5","90","282","186",NA,NA,"18","30","unknown","unknown","unknown","off","4","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.556366535285952","0.358620157664299","0.982876478476948","51.6841262561925","295.813416666667","0.0105758190523734","54.4184166666667","0.409271323219689","15.52","0","336.210833333333","0.994270345797058","79.5870833333333","0.0465648961465627","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.0387618182987","4.54553205995994e-44","0.00122008253572545","7.85924250143479e-05","10762.8533509105","4.26952445055712e-213","0.175837577647931","0.0113266940812185",NA,NA,NA,NA
"300","MET","ng","3","L","19580","n2o","licor","1691743380","0.5","90","280","246",NA,NA,"20","30","unknown","unknown","unknown","off","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.776402417903351","0.398856666919316","0.946928004623708","88.9110607509836","293.08721448468","0.0184556932907344","84.1158495821727","0.102403482638742","15.16","0","184.447407407407","1.86214475130498","59.0107407407407","0.0348661499443903","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13.7648924172714","8.09181904048701e-119","0.00136864814652152","7.2034112974817e-05","6955.48857089706","5.61315140736813e-231","0.305091950554537","0.0160574710818177",NA,NA,NA,NA
"301","MET","ng","3","L","19580","n2o","licor","1691743980","0.5","90","280","246",NA,NA,"20","30","unknown","unknown","unknown","on","6","4",NA,NA,NA,NA,NA,NA,NA,NA,"0.239844425853129","0.445244600139941","0.577324922660163","139.357366679312","294.054944444444","0.0123595166398149","79.38425","0.147470097202853","15.1603703703704","0.000370370370370362","205.889259259259","0.225428320346455","59.3688888888889","0.0178975665102703","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.61664731538051","3.56770126958491e-23","0.00152279697716383","8.01472093244121e-05","3006.43091405426","4.08033569825291e-69","0.476621112660471","0.0250853217189722",NA,NA,NA,NA
"302","MET","ng","3","L","19580","n2o","licor","1691744640","0.5","90","280","246",NA,NA,"20","30","unknown","unknown","unknown","on","6","4",NA,NA,NA,NA,NA,NA,NA,NA,"0.330902758321157","0.592296699801751","0.550970350661794","87.2859095706076","295.074416666667","0.00698634511786023","77.7692222222222","0.200659720923817","15.16","0","102.58037037037","1.83052601546647","59.9833333333333","0.0119828937903054","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-7.66224934018666","3.44476088238971e-33","0.00201873627426617","0.000106249277592956","-1778.61577888408","2.16729021651506e-64","0.297498250355748","0.0156578026503025",NA,NA,NA,NA
"303","MET","g","3","L","19580","n2o","licor","1691746200","0.5","90","280","210",NA,NA,"20","30","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.403516696170381","0.325939621601736","0.978652405116647","36.6096540020868","293.876685236769","0.026503755192842","81.3343175487465","0.12924833560225","16.047037037037","0.00128710621060701","264.23037037037","1.06387836438723","88.6718518518519","0.0524636274411527","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.95161174021648","3.46172393702476e-42","0.00111543394199676","5.8707049578777e-05","4578.39438548803","5.58324791269152e-302","0.125285936327752","0.00659399664882906",NA,NA,NA,NA
"304","MET","g","3","L","19580","n2o","licor","1691746860","0.5","90","280","210",NA,NA,"20","30","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.353806544981664","0.364907421197584","0.768781878272459","114.350288360559","295.680583333333","0.0228950374843835","76.7869444444444","0.185773184966567","15.9611111111111","0.000616333551361353","311.053703703704","1.9803776114173","88.8533333333333","0.0129430045785887","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.95683536032095","6.42119433288585e-36","0.00124117128862332","6.53248046643855e-05","3827.78946701584","3.33237011038787e-116","0.388943294968197","0.0204706997351683",NA,NA,NA,NA
"305","MET","g","4","L","19580","n2o","licor","1691747880","0.5","90","280","170",NA,NA,"20","30","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.598406353483265","0.46368155577753","0.966333364865887","112.860946295083","295.926694444444","0.0354266525753767","75.4475","0.211836134171292","16.0033333333333","0.0085900625020528","392.682962962963","2.79977597876799","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10.3820546391363","4.11647258242265e-73","0.00157582326946624","8.29380668140128e-05","11090.8830678037","1.83583384070418e-266","0.383558291611459","0.0201872785058663",NA,NA,NA,NA
"306","MET","g","4","L","19580","n2o","licor","1691748360","0.5","90","280","170",NA,NA,"20","30","unknown","unknown","unknown","on","6","1",NA,NA,NA,NA,NA,NA,NA,NA,"0.767203636104859","0.350976899588327","0.901151696860339","141.750520596616","297.511810584958","0.044209557961721","74.6546796657382","0.194145773411723","15.96","0","454.698888888889","1.00831250714289","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11.6247735898662","1.13109056654281e-115","0.0011864410198964","6.24442642050737e-05","7808.68215588163","1.75200082623096e-182","0.479172938232565","0.0252196283280298",NA,NA,NA,NA
"307","MET","g","5","L","19580","n2o","licor","1691749500","0.5","90","280","17",NA,NA,"20","30","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.0395701967683996","0.587454714610612","0.95430365446349","202.964744648719","298.648050139276","0.0713373569432356","79.7898328690808","0.283382065606198","16.285","0.0082508740795702","705.940384615385","10.0880330396697","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2.16724970106245","0.000142085023961619","0.0019782744465905","0.000104119707715289","16858.0148728338","1.21035658841912e-242","0.683490927744929","0.0359732067234173",NA,NA,NA,NA
"308","MET","g","5","L","19580","n2o","licor","1691750040","0.5","90","280","17",NA,NA,"20","30","unknown","unknown","unknown","on","6","2",NA,NA,NA,NA,NA,NA,NA,NA,"0.439204113787571","0.473129729967749","0.91223091958377","223.609049790944","300.084289693593","0.0402946418112325","71.7346239554318","0.463016331817043","16.23","0","706.01037037037","0.436515430677764","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.57374572156055","5.14872174579471e-47","0.00158565539838054","8.34555472831865e-05","13039.7927142809","9.4130470619728e-192","0.749407349548576","0.039442492081504",NA,NA,NA,NA
"309","MET","ng","3","L","19580","ch4","lgr","1691743380","0.5","90","280","246",NA,NA,"20","30","decrease","unknown","unknown","off","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"293.08721448468","0.0184556932907344","84.1158495821727","0.102403482638742","15.16","0","184.447407407407","1.86214475130498","59.0107407407407","0.0348661499443903","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","MET","ng","3","L","19580","ch4","lgr","1691743980","0.5","90","280","246",NA,NA,"20","30","decrease","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"294.054944444444","0.0123595166398149","79.38425","0.147470097202853","15.1603703703704","0.000370370370370362","205.889259259259","0.225428320346455","59.3688888888889","0.0178975665102703","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","MET","ng","3","L","19580","ch4","lgr","1691744640","0.5","90","280","246",NA,NA,"20","30","flat","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295.074416666667","0.00698634511786023","77.7692222222222","0.200659720923817","15.16","0","102.58037037037","1.83052601546647","59.9833333333333","0.0119828937903054","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","MET","g","3","L","19580","ch4","lgr","1691746200","0.5","90","280","210",NA,NA,"20","30","flat","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"293.876685236769","0.026503755192842","81.3343175487465","0.12924833560225","16.047037037037","0.00128710621060701","264.23037037037","1.06387836438723","88.6718518518519","0.0524636274411527","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","MET","g","3","L","19580","ch4","lgr","1691746860","0.5","90","280","210",NA,NA,"20","30","decrease","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295.680583333333","0.0228950374843835","76.7869444444444","0.185773184966567","15.9611111111111","0.000616333551361353","311.053703703704","1.9803776114173","88.8533333333333","0.0129430045785887","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","MET","g","4","L","19580","ch4","lgr","1691747880","0.5","90","280","170",NA,NA,"20","30","decrease","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"295.926694444444","0.0354266525753767","75.4475","0.211836134171292","16.0033333333333","0.0085900625020528","392.682962962963","2.79977597876799","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","MET","g","4","L","19580","ch4","lgr","1691748360","0.5","90","280","170",NA,NA,"20","30","decrease","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"297.511810584958","0.044209557961721","74.6546796657382","0.194145773411723","15.96","0","454.698888888889","1.00831250714289","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","MET","g","5","L","19580","ch4","lgr","1691749500","0.5","90","280","17",NA,NA,"20","30","decrease","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"298.648050139276","0.0713373569432356","79.7898328690808","0.283382065606198","16.285","0.0082508740795702","705.940384615385","10.0880330396697","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","MET","g","5","L","19580","ch4","lgr","1691750040","0.5","90","280","17",NA,NA,"20","30","decrease","unknown","unknown","on","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.084289693593","0.0402946418112325","71.7346239554318","0.463016331817043","16.23","0","706.01037037037","0.436515430677764","96.46","0","0.1534","0.082414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","WNT","ng","1","L","19583","ch4","lgr","1692003420","1","90","279","69",NA,NA,"23","19","increase","unknown","unknown","on","6","1","0.992252479893174","0.00248418750984109","0.998611989993403","0.885328229596149","0.982814583012471","282.396939353524",NA,NA,NA,NA,NA,NA,"297.316454545455","0.0661642358452407","76.8929696969697","0.138219333106362","18.8638888888889","0.00380638097872542","511.128333333333","5.33399327018222","96.46","0","0.1534","0.165508","1029.49573418025","0","0.0168753167744909","0.000885724425673864","-869.594609501958","0","0.00601411699585841","0.000315659278772433","78203.4983726077","1.18378128743563e-320","1.91834867088691","0.10068719286692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","WNT","ng","1","L","19583","ch4","lgr","1692004380","1","90","279","69",NA,NA,"23","19","increase","unknown","unknown","on","6","1","0.950331820087314","0.00680045099646485","0.99732898020791","1.29097986817046","0.951742642646413","446.147224948981",NA,NA,NA,NA,NA,NA,"299.137","0.065836070879059","72.9462727272727","0.233074210691683","18.92","0","545.625142857143","8.82398790703123","96.46","0","0.1534","0.165508","1083.40859664123","1.8880299985303e-237","0.0459149469544363","0.00240990972581556","-908.565381872873","0","0.00871637369302481","0.000457490972547749","72162.6114813937","1.03940181856367e-239","3.01227465326196","0.158103416539443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","WNT","ng","2","L","19583","ch4","lgr","1692005940","0.5","90","279","-197",NA,NA,"23","17","increase","unknown","unknown","on","6","1","0.867559448329104","0.00190227837016714","0.98495897962878","0.518267910734341","0.834848595913933","755.87380987271",NA,NA,NA,NA,NA,NA,"298.354272727273","0.0455250574942615","82.1588484848485","0.346263737182798","18.5747222222222","0.00780197483253308","480.208888888889","5.63530504769703","96.46","0","0.1534","0.082414","88.6270716519345","1.50778951570098e-160","0.00641224807705786","0.000336555741218183","-76.3445326153961","0","0.00174699059092757","9.16932261767071e-05","30936.0757090926","3.08741693540268e-143","2.54791856957759","0.133731042910806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
