"coast","site","site_full","treatment","transect.point","zone","date","time","datetime","fDOY","month.ghg","month_name.ghg","season.ghg","campaign","ghg","device","dark.light","status.ch4","status.co2","status.n2o","status.fan","flag","analyzed_minutes","area.m2","volume.m3","chamber_size","chamber.expansion","air.temp_chamber","air.temp.phone","soil.temp_thermo","salinity","ref.redox","redox","mean.tair","se.tair","mean.tairC","mean.rh","se.rh","mean.tsoil","se.tsoil","mean.rad","se.rad","mean.vwc","se.vwc","flux.ch4.umol","flux.ch4.umol.absolut","flux.ch4.umol.h","flux.ch4.mmol.h","flux.ch4.mmol.h.co2e","flux.ch4.mg.h","flux.ch4.mg.d","p.ch4","sd.ch4","se.ch4","r2.ch4","rmse.ch4","rmse.ch4_ppb","flux.co2.mmol","flux.co2.mmol.h","flux.co2.mg.h","flux.co2.mg.d","p.co2","sd.co2","se.co2","r2.co2","rmse.co2","flux.h2o.mmol_lgr","flux.h2o.mmol.h_lgr","p.h2o_lgr","sd.h2o_lgr","se.h2o_lgr","r2.h2o_lgr","rmse.h2o_lgr","flux.h2o.mmol_licor_ch4","flux.h2o.mmol.h_licor_ch4","p.h2o_licor_ch4","sd.h2o_licor_ch4","se.h2o_licor_ch4","r2.h2o_licor_ch4","rmse.h2o_licor_ch4","flux.n2o.umol","flux.n2o.umol.h","flux.n2o.mmol.h","flux.n2o.mmol.h.co2e","flux.n2o.mg.h","flux.n2o.mg.d","p.n2o","sd.n2o","se.n2o","r2.n2o","rmse.n2o","flux.h2o.mmol_licor_n2o","flux.h2o.mmol.h_licor_n2o","p.h2o_licor_n2o","sd.h2o_licor_n2o","se.h2o_licor_n2o","r2.h2o_licor_n2o","rmse.h2o_licor_n2o"
"Baltic Sea","HEI","Heiligenhafen (HEI)","Not grazed","4",NA,2023-09-20,"13:14:00",2023-09-20 13:14:00,1695204840,"09","September","Autumn","five","ch4","licor","L","increase","unknown","unknown","on",0,5.5,0.1534,0.082414,0.5,90,NA,21,NA,17.5,285,212,295.3138,0.0193317190730375,22.3138,76.0199,0.217993824818188,16.2731428571429,0.0122698744870505,236.489714285714,1.44427711473722,51.3497142857143,0.0272229689052169,7.3290306143326,7.3290306143326,0.305376275597191,0.000305376275597191,0.00977204081911013,0.00488602040955506,0.117264489829322,8.31498085023759e-200,0.000358151562882738,1.96857902649227e-05,0.937201325513001,0.105153585323095,0.105153585323095,-178.816409500475,-7.45068372918645,-327.830084084204,-7867.92201802089,4.23792334080143e-290,0.00453750670480572,0.000249403924409878,0.982253193199527,1.33221559776643,NA,NA,NA,NA,NA,NA,NA,14439.2402178772,601.635009078218,0,0.220481570114712,0.0121187631058311,0.99350018778785,64.7335653335245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","MET","Mettgrund (MET)","Grazed","4",NA,2023-10-25,"12:39:00",2023-10-25 12:39:00,1698226740,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0,4,0.1534,0.082414,0.5,90,NA,NA,NA,25,308,69,288.864289693593,0.053001974213867,15.864289693593,90.0367966573816,0.135821408607588,10.4333333333333,0.0102430774145583,381.05,0.891448259855837,81.1058333333333,0.212990190921018,28.5068218125045,28.5068218125045,1.18778424218769,0.00118778424218769,0.038009095750006,0.019004547875003,0.456109149000071,5.74880589400486e-214,0.000513079149333484,3.30503333911265e-05,0.983161377476855,0.147267136109374,0.147267136109374,-153.781301921026,-6.4075542467094,-281.932386855214,-6766.37728452513,3.7904692915671e-190,0.00349919669164341,0.000225403073600197,0.973355250506543,1.0043609765301,NA,NA,NA,NA,NA,NA,NA,849.164510940575,35.3818546225239,1.8158660287138e-56,0.0856182492553433,0.00551515625986674,0.650416363277792,24.5746769926504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","HAH","Hamburger Hallig (HAH)","Not grazed","110","PIO",2023-10-26,"10:09:00",2023-10-26 10:09:00,1698304140,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0,4.5,0.1963,0.200175,1,90,NA,10,NA,NA,306,-67,283.540947075209,0.00576258388341602,10.540947075209,95.9144568245125,0.0107889222125169,10.53,0,44.335,0.418052837094995,96.46,0,16.3073083425788,16.3073083425788,0.679471180940782,0.000679471180940782,0.021743077790105,0.0108715388950525,0.26091693348126,2.45745109824384e-121,0.00124534516058387,7.56493310465117e-05,0.870336676298668,0.144485556550939,0.144485556550939,96.4793060107992,4.0199710837833,176.878727686465,4245.08946447516,3.66869589929012e-179,0.00429553365312299,0.00026093508661822,0.951802162521033,0.49836992200873,NA,NA,NA,NA,NA,NA,NA,-1615.93834698066,-67.3307644575274,4.90396348079178e-214,0.0527831602327395,0.00320634864012761,0.973467533125351,6.12392814788865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","HAH","Hamburger Hallig (HAH)","Not grazed","240","LM",2023-10-26,"13:33:00",2023-10-26 13:33:00,1698316380,"10","October","Autumn","six","ch4","licor","L","increase","unknown","unknown","on",0,4.5,0.1963,0.200175,1,90,NA,NA,NA,NA,306,196,284.564540389972,0.0136055112276113,11.564540389972,91.9642061281337,0.0462807392261438,10.62,0,98.0875,1.07570157062617,63.6247222222222,0.0346490021641319,21.5584872457898,21.5584872457898,0.898270301907907,0.000898270301907907,0.028744649661053,0.0143723248305265,0.344935795932636,4.76865912855182e-195,0.00083282225614851,5.05903492078801e-05,0.963277319882153,0.0969732646062676,0.0969732646062676,-11.8054338486358,-0.49189307702649,-21.6432953891656,-519.439089339973,6.31451573919067e-33,0.0027870546990947,0.000169301515956991,0.412579174639698,0.324522778795016,NA,NA,NA,NA,NA,NA,NA,-2210.67982412769,-92.1116593386536,6.21973725723654e-103,0.203289848416218,0.0123489788437637,0.82235466580042,23.6709335235796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Sea","HAH","Hamburger Hallig (HAH)","Not grazed","370","HM",2023-10-26,"14:41:00",2023-10-26 14:41:00,1698320460,"10","October","Autumn","six","ch4","licor","L","flat","unknown","unknown","on",1,4.5,0.1963,0.200175,1,90,NA,NA,NA,NA,306,237,285.053788300836,0.017463010126235,12.053788300836,93.3827576601671,0.0623875636950093,10.8605555555556,0.00292619381266459,129.283888888889,1.57001780789505,44.3077777777778,0.00543520433913138,0.513615330433048,0.513615330433048,0.0214006387680437,2.14006387680437e-05,0.000684820440577397,0.000342410220288698,0.00821784528692876,0.0684080500257172,0.000910934393629994,5.53353236407651e-05,0.0122917992998229,0.106250951745271,0.106250951745271,-13.1259055130522,-0.546912729710509,-24.0641601072624,-577.539842574297,2.66163817824685e-27,0.00351155696498336,0.000213311894357195,0.353564869005579,0.409586323939656,NA,NA,NA,NA,NA,NA,NA,-1837.0424877052,-76.5434369877165,3.15878564515285e-235,0.0498455219721147,0.00302789982424374,0.981539784867154,5.81395782924675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Not grazed","4",NA,2023-11-03,"08:49:00",2023-11-03 08:49:00,1698994140,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,4,0.1534,0.082414,0.5,90,NA,NA,NA,25,NA,-235,283.325376044568,0.00200628522130321,10.325376044568,78.4921727019499,0.00476204709965344,9.87,0,23.7783333333333,0.304311478900281,96.46,0,209.963249619701,209.963249619701,8.74846873415419,0.00874846873415419,0.279950999492934,0.139975499746467,3.35941199391521,7.09643652708662e-202,0.00425544070788477,0.000274117033023982,0.978743966016983,1.19800225766234,1.19800225766234,17.1436017584388,0.714316739934949,31.4299365571377,754.318477371306,1.9593850032036e-75,0.00133481434916,8.59829508026324e-05,0.757280364036193,0.375780257234152,NA,NA,NA,NA,NA,NA,NA,1016.92412677156,42.3718386154819,5.56285101638883e-304,0.00763601392833097,0.000491878897122343,0.997027826055106,2.14970964317045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Not grazed","5",NA,2023-11-03,"09:09:00",2023-11-03 09:09:00,1698995340,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,4,0.1534,0.082414,0.5,90,NA,NA,NA,25,NA,-329,283.278412256267,0.0037925572712696,10.278412256267,81.0429526462396,0.0230265631243505,9.76428571428571,0.0060984322862961,48.0502857142857,1.03753582387999,96.46,0,400.245932383826,400.245932383826,16.6769138493261,0.0166769138493261,0.533661243178434,0.266830621589217,6.40393491814121,6.99637755171346e-179,0.0101852180895241,0.000656087572370454,0.96689624145769,2.86689264965039,2.86689264965039,176.81857226789,7.3674405111621,324.167382491132,7780.01717978718,2.26783974560351e-137,0.00685677806659871,0.000441683902735944,0.926350407896205,1.93001725310467,NA,NA,NA,NA,NA,NA,NA,2304.31212021357,96.0130050088987,0,0.0139476902441412,0.000898449709374977,0.998066731472296,3.92593759790515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Not grazed","3",NA,2023-11-03,"09:45:00",2023-11-03 09:45:00,1698997500,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,4,0.1534,0.082414,0.5,90,10,NA,NA,25,NA,-277,283,NA,10,NA,NA,10.37,0,127.582857142857,7.05525901437388,96.46,0,267.831006575378,267.831006575378,11.1596252739741,0.0111596252739741,0.357108008767171,0.178554004383586,4.28529610520605,3.63960549195912e-231,0.00407468397312511,0.000262473468177781,0.987910883928102,1.14579780383625,1.14579780383625,38.6362867386696,1.6098452807779,70.8331923542276,1699.99661650146,3.3207011872965e-162,0.00116208478427485,7.48564614230222e-05,0.954353773022162,0.326777291803688,NA,NA,NA,NA,NA,NA,NA,2037.75166116101,84.906319215042,1.24187622769117e-210,0.0378952347206889,0.00244104665543466,0.982044054283773,10.6561090394274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Not grazed","2",NA,2023-11-03,"10:14:00",2023-11-03 10:14:00,1698999240,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,4,0.1534,0.082414,0.5,90,13.4,NA,NA,25,NA,-326,286.4,NA,13.4,NA,NA,10.37,0,207.915277777778,10.1868113263079,96.46,0,211.449146875648,211.449146875648,8.81038111981867,0.00881038111981867,0.281932195834198,0.140966097917099,3.38318635001037,1.83422513121943e-103,0.0118065498540087,0.00076052673233915,0.858491995042387,3.35987900361346,3.35987900361346,34.5011114677073,1.43754631115447,63.2520376907966,1518.04890457912,7.24436375259916e-177,0.000895779806647277,5.77022498247899e-05,0.96558578640795,0.254918820606443,NA,NA,NA,NA,NA,NA,NA,1923.38980909592,80.1412420456635,1.53548931360503e-222,0.0318322989118727,0.00205049862776547,0.985725270094603,9.05875756027372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Grazed","4",NA,2023-11-03,"11:09:00",2023-11-03 11:09:00,1699002540,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",0,4,0.1534,0.082414,0.5,90,11.8,NA,NA,25,NA,-284,284.8,NA,11.8,NA,NA,9.7,0.0160566224982223,123.236285714286,3.11661983149527,96.46,0,18.8713002172098,18.8713002172098,0.786304175717074,0.000786304175717074,0.0251617336229464,0.0125808668114732,0.301940803475356,8.1546558578846e-205,0.000371573652845683,2.39351630676509e-05,0.979914394170459,0.105150784154212,0.105150784154212,-54.9301560091912,-2.28875650038297,-100.705286016851,-2416.92686440441,9.99657369409756e-205,0.00108250907398628,6.97305393147289e-05,0.979880137767935,0.306336784408679,NA,NA,NA,NA,NA,NA,NA,751.504097806966,31.3126707419569,9.22443212895298e-215,0.0134210287760304,0.000864524461919624,0.983417219975937,3.7979864534211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Grazed","5",NA,2023-11-03,"11:33:00",2023-11-03 11:33:00,1699003980,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",0,4,0.1534,0.082414,0.5,90,11,NA,NA,25,NA,-207,284,NA,11,NA,NA,9.63,0,76.0194444444444,0.257662860947822,96.46,0,6.05249292915116,6.05249292915116,0.252187205381298,0.000252187205381298,0.00806999057220155,0.00403499528610077,0.0968398868664186,1.3983431637426e-114,0.000298930571623395,1.92558108544998e-05,0.885764525773949,0.0843560608690127,0.0843560608690127,27.186148390686,1.13275618294525,49.8412720495911,1196.19052919019,4.20809148695016e-139,0.00103545629646484,6.66996034716288e-05,0.928766338321156,0.292198331864811,NA,NA,NA,NA,NA,NA,NA,964.18060563627,40.1741919015112,3.15314109455232e-214,0.0173094805226958,0.00111500165782506,0.983245788146309,4.88461111439096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Grazed","3",NA,2023-11-03,"11:55:00",2023-11-03 11:55:00,1699005300,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",0,4,0.1534,0.165508,1,90,11,NA,NA,25,NA,-141,284,NA,11,NA,NA,9.88444444444444,0.00507787676608041,78.0138888888889,1.83716462343893,45.7272222222222,0.16690916221207,9.40776984446922,9.40776984446922,0.391990410186217,0.000391990410186218,0.012543693125959,0.00627184656297948,0.150524317511508,3.33351920188071e-85,0.000649179982715834,4.18173587593181e-05,0.798882300283762,0.0912206329971605,0.0912206329971605,-157.427750077471,-6.55948958656129,-288.617541808697,-6926.82100340872,4.64872198194646e-193,0.00348050318731411,0.000224198919131759,0.974808647241737,0.489068844308755,NA,NA,NA,NA,NA,NA,NA,3902.14270603449,162.589279418104,5.87865404861049e-300,0.0304628143720354,0.00196228237365651,0.996788209077444,4.28053434159304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Grazed","2",NA,2023-11-03,"12:01:00",2023-11-03 12:01:00,1699005660,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",0,4,0.1534,0.165508,1,90,11,NA,NA,25,NA,-126,284,NA,11,NA,NA,9.84,0.00534522483824841,87.3388888888889,1.83864946890062,67.4958333333333,0.0517708243508662,45.700605814367,45.700605814367,1.90419190893196,0.00190419190893196,0.0609341410858226,0.0304670705429113,0.731209693029872,2.36398912811217e-224,0.000743072334969198,4.78654968465546e-05,0.986215196393282,0.104414077086786,0.104414077086786,-102.971372793938,-4.29047386641409,-188.78085012222,-4530.74040293328,1.80388398953722e-177,0.00265747534439964,0.000171183035259186,0.965983788549801,0.373419682591194,NA,NA,NA,NA,NA,NA,NA,2780.10981425111,115.837908927129,5.45570520827216e-175,0.0735473504249562,0.00473760131304595,0.964318644265712,10.3346314422033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","SCH","Schleimünde (SCH)","Grazed","1",NA,2023-11-03,"12:27:00",2023-11-03 12:27:00,1699007220,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,4,0.1534,0.165508,1,90,10.7,NA,NA,25,NA,-65,283.7,NA,10.7,NA,NA,9.63,0,139.687777777778,5.25112199818847,96.46,0,4.95221459419622,4.95221459419622,0.206342274758176,0.000206342274758176,0.00660295279226162,0.00330147639613081,0.0792354335071395,6.9942960371512e-41,0.000643468018153462,4.14494187770562e-05,0.528368638925813,0.0903224945712801,0.0903224945712801,1.54882598298344,0.0645344159576434,2.83951430213631,68.1483432512714,0.0375954015580177,0.00157495168954762,0.000101451556708328,0.0179633711341879,0.221073249044154,NA,NA,NA,NA,NA,NA,NA,3718.22773032914,154.926155430381,4.65745994759591e-171,0.102310565975724,0.00659040290240821,0.961511233920325,14.3611574767069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Not grazed","3",NA,2023-11-06,"15:10:00",2023-11-06 15:10:00,1699276200,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,5,0.1534,0.165508,1,90,10.6,11,NA,NA,298,226,283.6,NA,10.6,NA,NA,10.3086111111111,0.00530278120764523,46.2672222222222,0.911066931758925,49.7369444444444,0.00974939513341084,2.42928179530112,2.42928179530112,0.101220074804213,0.000101220074804213,0.00323904239373482,0.00161952119686741,0.0388685087248179,2.00653196662162e-24,0.00064601980913999,3.72359627635409e-05,0.294216024340284,0.0906863584871423,0.0906863584871423,75.1742898169477,3.13226207570615,137.819531331071,3307.6687519457,3.2802674399429e-45,0.0132546299226459,0.000763984167762893,0.486725184485941,1.86064591793152,NA,NA,NA,NA,NA,NA,NA,3720.14141814185,155.005892422577,0,0.0364273371408725,0.00209963680704805,0.996758131974662,5.11356232107827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Not grazed","2",NA,2023-11-06,"16:01:00",2023-11-06 16:01:00,1699279260,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,5,0.1534,0.082414,0.5,90,10.6,11,NA,NA,298,221,283.6,NA,10.6,NA,NA,10.3716666666667,0.00166666666666668,11.6733333333333,0.327656420902643,44.5363888888889,0.0073802909756569,1.52951060454182,1.52951060454182,0.0637296085225759,6.37296085225759e-05,0.00203934747272243,0.00101967373636121,0.0244721696726691,1.3554751532351e-35,0.000318211787151516,1.83414224914674e-05,0.405146942362222,0.0897078375764106,0.0897078375764106,51.9554851830878,2.16481188262866,95.251722835661,2286.04134805586,3.24299943437474e-54,0.00802010911550396,0.000462271404311887,0.553008569145577,2.26096793056933,NA,NA,NA,NA,NA,NA,NA,407.105251794315,16.9627188247631,0,0.00490270146737668,0.000282587014666041,0.995104514403502,1.38213216693881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Grazed","1",NA,2023-11-07,"08:12:00",2023-11-07 08:12:00,1699337520,"11","November","Autumn","six","ch4","licor","L","decrease","unknown","unknown","off",0,5.5,0.1534,0.082414,0.5,90,9,9,NA,NA,298,32,282,NA,9,NA,NA,9.79,0,42.3502857142857,1.36879254191756,38.9865714285714,0.00147487969273556,-22.7512730058136,22.7512730058136,-0.947969708575568,-0.000947969708575567,-0.0303350306744182,-0.0151675153372091,-0.364020368093018,3.69748943992006e-248,0.000779904863012474,4.28674481727267e-05,0.968080201255754,0.218657424825093,0.218657424825093,-6.21487043758868,-0.258952934899528,-11.3939291355793,-273.454299253902,1.57830013363853e-24,0.00191725384156922,0.000105381801787938,0.272451827920749,0.53752939315475,NA,NA,NA,NA,NA,NA,NA,1757.70273312003,73.2376138800011,2.96274304145142e-293,0.0436109300284395,0.00239707350398793,0.983019943818179,12.2269447294026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Grazed","2",NA,2023-11-07,"08:31:00",2023-11-07 08:31:00,1699338660,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,5.5,0.1534,0.082414,0.5,90,8.6,8.6,NA,NA,298,-10,281.6,NA,8.60000000000002,NA,NA,9.87027777777778,0.00277420405033136,33.81,2.28095980215514,51.5777777777778,0.0447268803647258,65.0232998819635,65.0232998819635,2.70930416174848,0.00270930416174848,0.0866977331759513,0.0433488665879756,1.04037279811142,7.12880804662836e-211,0.0029267124050768,0.000160866662449698,0.946211754655674,0.81938156972607,0.81938156972607,45.3370908121798,1.88904545050749,83.1179998223296,1994.83199573591,2.30923803017252e-152,0.00319006884263092,0.000175342041400662,0.878023564519458,0.893112562504004,NA,NA,NA,NA,NA,NA,NA,430.627785188603,17.9428243828584,8.73718926159211e-197,0.0215245333803627,0.00118309535288802,0.934488955966641,6.02614931287345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Grazed","3",NA,2023-11-07,"08:48:00",2023-11-07 08:48:00,1699339680,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,5.5,0.1534,0.082414,0.5,90,9.3,9,NA,NA,298,-44,282.3,NA,9.30000000000001,NA,NA,9.53777777777778,0.00222222222222217,91.6897222222222,2.67896783269024,59.6566666666667,0.0936126772041766,89.5827905548537,89.5827905548537,3.7326162731189,0.0037326162731189,0.119443720739805,0.0597218603699024,1.43332464887766,1.6565021639812e-266,0.00269078275664284,0.000147898796167153,0.975309631908868,0.755201782630749,0.755201782630749,-12.3603625492646,-0.51501510621936,-22.6606646736518,-543.855952167644,1.10274985312419e-94,0.00143103164251223,7.86566127206514e-05,0.726686949841286,0.40163690091977,NA,NA,NA,NA,NA,NA,NA,1502.98606256879,62.6244192736995,1.49264580129125e-308,0.0334493437186137,0.00183854220722619,0.986292819852746,9.38797602361909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Grazed","4",NA,2023-11-07,"09:17:00",2023-11-07 09:17:00,1699341420,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",0,5.5,0.1534,0.082414,0.5,90,8.9,9,NA,NA,298,-27,281.9,NA,8.89999999999998,NA,NA,10.0347222222222,0.00171298083788754,48.1038888888889,1.3219653045046,50.1461111111111,0.00968780757035778,5.88269073985064,5.88269073985064,0.245112114160443,0.000245112114160443,0.00784358765313419,0.00392179382656709,0.0941230518376103,1.99185098354768e-123,0.000525323641152544,2.88743986978506e-05,0.817154943861192,0.147229729452893,0.147229729452893,9.62444635854543,0.401018598272726,17.644818324,423.475639775999,2.22129653272919e-96,0.00109632554222023,6.02595016269448e-05,0.733091371694455,0.307261467653086,NA,NA,NA,NA,NA,NA,NA,233.482042617548,9.72841844239785,5.33841659680531e-126,0.0203977488162641,0.00112116167200706,0.82361598275341,5.71677115668768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Grazed","5",NA,2023-11-07,"09:44:00",2023-11-07 09:44:00,1699343040,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",1,5.5,0.1534,0.082414,0.5,90,9.3,9.3,NA,NA,298,-1,282.3,NA,9.30000000000001,NA,NA,9.79,0,50.78,0.423312335437243,44.16,0.0520256347070047,0.752431543787464,0.752431543787464,0.0313513143244777,3.13513143244777e-05,0.00100324205838329,0.000501621029191643,0.0120389047005994,6.89997910207873e-15,0.000315518585605224,1.73424699055219e-05,0.16852241943382,0.0885542311855767,0.0885542311855767,27.0920548478838,1.12883561866182,49.6687672211202,1192.05041330689,1.93671099988937e-163,0.00174681157635953,9.6013447624718e-05,0.895535659378289,0.490264482753262,NA,NA,NA,NA,NA,NA,NA,-211.322724476906,-8.80511351987107,4.69920943542186e-173,0.012646470562095,0.00069511288760851,0.908686058231325,3.5493898899506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Not grazed","5",NA,2023-11-07,"11:11:00",2023-11-07 11:11:00,1699348260,"11","November","Autumn","six","ch4","licor","L","flat","unknown","unknown","off",1,5.5,0.1534,0.082414,0.5,90,12.4,12,NA,NA,298,-17,285.4,NA,12.4,NA,NA,10.2,0,188.481111111111,6.49419843383769,95.2038888888889,0.0950908319131395,-0.402381078555524,0.402381078555524,-0.0167658782731468,-1.67658782731468e-05,-0.000536508104740698,-0.000268254052370349,-0.00643809725688838,1.79209132100625e-05,0.000316496837915608,1.73962395153859e-05,0.0544673121444736,0.089804238898844,0.089804238898844,-246.34405550667,-10.2643356461112,-451.630768428894,-10839.1384422935,2.00152407389623e-249,0.00836763915440175,0.000459927043401008,0.968641048338545,2.37427163756038,NA,NA,NA,NA,NA,NA,NA,3900.38899647102,162.516208186293,0,0.0670471431584106,0.00368524427886095,0.991776898495541,19.0242585086525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Not grazed","4",NA,2023-11-07,"11:50:00",2023-11-07 11:50:00,1699350600,"11","November","Autumn","six","ch4","licor","L","decrease","unknown","unknown","off",1,5.5,0.1534,0.082414,0.5,90,15,15,NA,NA,298,117,288,NA,15,NA,NA,10.12,0,210.310555555556,16.9104703075618,56.6813888888889,0.0229359106309875,1.77997555309181,1.77997555309181,0.0741656480454919,7.41656480454919e-05,0.00237330073745574,0.00118665036872787,0.0284796088494689,2.35908524460459e-27,0.000506531688940336,2.81406493855742e-05,0.305881272070381,0.145030179139176,0.145030179139176,-230.964135300291,-9.62350563751211,-423.434248050533,-10162.4219532128,3.9706481068783e-146,0.0166700342034379,0.000926113011302103,0.872619100242162,4.77296504754242,NA,NA,NA,NA,NA,NA,NA,-1068.42357434253,-44.5176489309386,1.03502853633499e-112,0.102607402630764,0.00570041125726466,0.794632206663896,29.3785567803318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baltic Sea","HEI","Heiligenhafen (HEI)","Not grazed","1",NA,2023-11-07,"12:13:00",2023-11-07 12:13:00,1699351980,"11","November","Autumn","six","ch4","licor","L","increase","unknown","unknown","off",0,5.5,0.1534,0.082414,0.5,90,14.3,12,NA,NA,298,-80,287.3,NA,14.3,NA,NA,9.30194444444444,0.00432452299313649,90.0519444444444,3.68983891805342,89.1152777777778,0.0995804581064191,9.07101189303669,9.07101189303669,0.377958828876529,0.000377958828876529,0.0120946825240489,0.00604734126202446,0.145136190288587,6.95572636096537e-203,0.000433222737114642,2.38120751789846e-05,0.939848583948301,0.123742920078615,0.123742920078615,-3.03108220254703,-0.126295091772793,-5.5569840380029,-133.36761691207,1.47295725729737e-09,0.00166751665066765,9.16550043341771e-05,0.105349293352305,0.476298591822884,NA,NA,NA,NA,NA,NA,NA,-2358.82912763096,-98.2845469846234,0,0.0347890722613826,0.00191218034771788,0.993933655351569,9.93692394153076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
